Date,About,Position,Period Number,Period,Total Acceleration Efforts,Total Player Load,Player Load Per Minute,IMA Accel Low,IMA Decel Low,IMA CoD Left Low,IMA CoD Right Low,IMA Accel Medium,IMA Decel Medium,IMA CoD Left Medium,IMA CoD Right Medium,IMA Accel High,IMA Decel High,IMA Accel Total,IMA Decel Total,IMA CoD Left High,IMA CoD Right High,IMA Jump Count Low Band,IMA Jump Count Med Band,IMA Jump Count High Band,Explosive Efforts,Session Total Jumps,Session Accel Low,Session Decel Low,Session CoD Left Low,Session CoD Right Low,Session Accel Med,Session Decel Medium,Session CoD Left Medium,Session CoD Right Medium,Session IMA Accel High,Session Decel High,Session CoD Left High,Session CoD Right High,Session IMA Accel Total,Session IMA Decel Total,Session Jump Count Low Band,Session Jump Count Med Band,Session Jump Count High Band,Session Total Jump,Session Jumps Per Minute,Total CoD Left,Total CoD Right,Total High IMA,Total IMA,IMA/Min,event-uuid,group-uuid
3/14/23,Athlete B,Guard,8,8. Play_Offense_Rebound to Set_Full Court_5vG,0,46.068,5.2,7,12,9,25,5,6,7,5,0,1,12,19,2,0,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete B,Guard,9,9. Play_O to D_Full Court_5vG,0,38.607,4.1,2,7,23,18,0,2,1,2,0,0,2,9,1,1,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete B,Guard,10,10. Drill_Defense_IW_Full Court_4v4,0,16.215,5,1,4,4,8,1,1,1,2,0,1,2,6,0,1,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete B,Guard,11,11. Instructional_Offense_Sets_Half Court_5vG,0,12.091,2.6,2,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete B,Guard,12,12. Shooting_Offense_Position_Half Court_Team,0,38.799,6.4,5,14,20,9,1,3,3,2,1,0,7,17,0,1,0,17,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete B,Guard,13,13. Shooting_Offense_Free Throws_Team,0,28.276,5.1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete B,Guard,14,14. Extra Work,0,53.718,6.3,3,8,4,14,1,1,0,0,0,0,4,9,0,0,0,81,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,579513d0-595a-4a3d-9e54-3e42d3775dc2,882764bf-c2a7-4549-9a38-041cfeb97aa8
3/14/23,Athlete K,Forward,1,1. Pre Practice,0,123.688,4.2,8,33,6,16,3,1,0,1,0,0,11,34,0,0,1,19,0,0,74,49,118,83,124,15,18,8,23,5,9,5,6,69,145,17,54,3,74,0.71,96,153,28,537,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,2,"2. Drill_Offense_ Flare, Rescreen_Half Court_4v4",0,17.782,4.3,5,7,3,5,1,1,0,1,0,0,6,8,0,1,1,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,3,3. Drill_Defense_PCM_Half Court_4v4,0,14.286,4.5,1,3,3,4,1,0,0,2,0,0,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,4,4. Drill_Defense_Lane Width Slide_Full Court_1v1,0,9.083,4.6,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,5,5. Drill_Defense_Fake Game_Half Court_2v2,0,18.584,5,4,3,7,11,0,1,1,2,0,0,4,4,1,1,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,6,6. Play_Defense_Post Trap_Half Court_5vG,0,29.573,6.9,10,10,5,17,0,4,1,3,1,4,11,18,0,0,8,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,7,"7. Play_Defense_Pack, Flood, Tag_Half Court_4v4",0,57.787,5.9,12,13,26,27,4,3,6,8,0,3,16,19,2,4,1,7,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,8,8. Play_Offense_Rebound to Set_Full Court_5vG,0,46.209,5.2,4,11,17,25,3,4,0,6,3,1,10,16,1,0,4,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,9,9. Play_O to D_Full Court_5vG,0,31.228,3.3,0,7,2,7,1,0,0,0,0,1,1,8,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,10,10. Drill_Defense_IW_Full Court_4v4,0,2.921,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,11,11. Instructional_Offense_Sets_Half Court_5vG,0,13.13,2.8,1,3,2,6,0,1,0,0,0,0,1,4,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,12,12. Shooting_Offense_Position_Half Court_Team,0,33.691,5.5,2,12,7,3,0,3,0,0,0,0,2,15,0,0,1,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,13,13. Shooting_Offense_Free Throws_Team,0,23.243,4.2,2,6,0,2,1,0,0,0,0,0,3,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete K,Forward,14,14. Extra Work,0,24.764,2.6,0,9,3,0,1,0,0,0,1,0,2,9,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0b2bf61f-80d5-4926-b870-2ef44e5015bf,0b2bf61f-80d5-4926-b870-2ef44e5015bf
3/14/23,Athlete M,Guard,1,1. Pre Practice,0,102.59,4.5,4,26,31,15,0,8,2,6,0,2,4,36,0,1,2,19,10,3,115,44,105,190,200,9,34,49,58,5,24,11,27,58,163,34,58,23,115,1.28,250,285,90,871,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,2,"2. Drill_Offense_ Flare, Rescreen_Half Court_4v4",0,20.879,5,1,5,17,11,0,0,2,4,0,2,1,7,1,2,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,3,3. Drill_Defense_PCM_Half Court_4v4,0,29.001,9.1,2,4,12,18,2,1,4,2,0,5,4,10,1,4,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,4,4. Drill_Defense_Lane Width Slide_Full Court_1v1,0,11.999,6.1,0,1,11,12,0,1,3,7,0,1,0,3,1,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,5,5. Drill_Defense_Fake Game_Half Court_2v2,0,19.03,5.1,2,4,7,7,0,0,4,4,0,2,2,6,2,7,6,2,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,6,6. Play_Defense_Post Trap_Half Court_5vG,0,29.865,6.9,7,2,18,18,0,3,3,4,1,0,8,5,0,1,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,7,"7. Play_Defense_Pack, Flood, Tag_Half Court_4v4",0,55.033,5.6,11,14,18,24,3,3,7,7,1,3,15,20,2,2,2,3,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,8,8. Play_Offense_Rebound to Set_Full Court_5vG,0,41.4,4.6,3,9,15,22,2,3,4,7,1,2,6,14,2,6,7,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,9,9. Play_O to D_Full Court_5vG,0,64.179,6.9,5,15,36,39,2,8,14,9,1,4,8,27,1,3,7,2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,10,10. Drill_Defense_IW_Full Court_4v4,0,20.95,6.4,1,4,4,7,0,1,1,2,0,1,1,6,0,0,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,11,11. Instructional_Offense_Sets_Half Court_5vG,0,14.696,3.1,1,1,7,3,0,0,2,2,0,1,1,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,12,12. Shooting_Offense_Position_Half Court_Team,0,47.313,7.8,7,20,12,21,0,4,3,4,1,0,8,24,0,0,1,22,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,13,13. Shooting_Offense_Free Throws_Team,0,21.001,3.8,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete M,Guard,14,14. Extra Work,0,9.507,4.7,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,95799e05-5463-4332-bb1b-75da71c4d2c1,8a035d69-96fe-4fe2-89a2-e193f0b0dfa5
3/14/23,Athlete C,Guard,1,1. Pre Practice,0,73.777,5.4,0,16,33,23,0,9,4,3,1,0,1,25,0,2,1,45,3,3,128,25,97,144,189,7,35,39,38,3,20,9,22,35,152,31,89,8,128,1.61,192,249,62,756,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,2,"2. Drill_Offense_ Flare, Rescreen_Half Court_4v4",0,22.92,5.5,0,4,8,6,0,2,2,2,0,2,0,8,0,3,2,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,3,3. Drill_Defense_PCM_Half Court_4v4,0,13.968,4.4,2,7,6,13,0,2,2,3,0,1,2,10,1,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,4,4. Drill_Defense_Lane Width Slide_Full Court_1v1,0,10.49,5.4,0,4,7,5,0,0,5,1,0,1,0,5,1,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,5,5. Drill_Defense_Fake Game_Half Court_2v2,0,15.75,4.2,2,4,6,9,1,0,2,4,0,4,3,8,0,0,4,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,6,6. Play_Defense_Post Trap_Half Court_5vG,0,26.326,6.1,4,3,17,19,2,3,5,4,0,1,6,7,1,2,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,7,"7. Play_Defense_Pack, Flood, Tag_Half Court_4v4",0,35.308,3.6,3,7,15,28,1,1,5,7,0,4,4,12,3,2,5,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,8,8. Play_Offense_Rebound to Set_Full Court_5vG,0,44.232,4.9,3,9,10,18,1,4,5,5,0,5,4,18,1,2,2,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,9,9. Play_O to D_Full Court_5vG,0,46.159,4.9,6,10,22,22,1,5,3,5,1,1,8,16,2,5,10,5,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,10,10. Drill_Defense_IW_Full Court_4v4,0,12.627,3.9,0,3,3,7,0,1,2,1,0,0,0,4,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,11,11. Instructional_Offense_Sets_Half Court_5vG,0,11.689,2.5,0,1,2,2,0,1,1,0,0,1,0,3,0,3,1,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,12,12. Shooting_Offense_Position_Half Court_Team,0,44.153,7.2,4,27,15,36,1,6,3,3,0,0,5,33,0,0,0,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,13,13. Shooting_Offense_Free Throws_Team,0,29.285,5.3,0,2,0,1,0,1,0,0,1,0,1,3,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete C,Guard,14,14. Extra Work,0,1.606,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,f1c513ba-bd61-4c6a-bb1d-487cd0f945e1,40dc4a41-550c-445f-8a74-4b02b9bc0704
3/14/23,Athlete D,Guard,1,1. Pre Practice,0,73.415,5.6,4,30,37,13,1,7,2,5,0,2,5,39,0,0,0,27,0,2,92,23,115,168,172,10,35,33,39,6,17,9,4,39,167,18,67,7,92,1.11,210,215,43,723,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,2,"2. Drill_Offense_ Flare, Rescreen_Half Court_4v4",0,19.593,4.7,0,5,6,6,3,1,2,1,0,2,3,8,1,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,3,3. Drill_Defense_PCM_Half Court_4v4,0,17.725,5.6,2,5,12,14,1,3,3,4,0,2,3,10,1,0,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,4,4. Drill_Defense_Lane Width Slide_Full Court_1v1,0,12.374,6.3,0,5,10,6,0,1,2,3,1,1,1,7,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,5,5. Drill_Defense_Fake Game_Half Court_2v2,0,12.885,3.4,1,2,6,8,0,0,0,2,0,3,1,5,0,1,1,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,6,6. Play_Defense_Post Trap_Half Court_5vG,0,18.235,4.2,3,6,15,16,0,2,1,3,0,0,3,8,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,7,"7. Play_Defense_Pack, Flood, Tag_Half Court_4v4",0,40.745,4.2,4,11,19,28,3,9,9,4,1,1,8,21,2,0,6,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,8,8. Play_Offense_Rebound to Set_Full Court_5vG,0,38.395,4.3,1,9,10,15,0,3,3,4,1,2,2,14,0,0,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,9,9. Play_O to D_Full Court_5vG,0,52.28,5.6,1,14,29,24,1,4,5,7,3,4,5,22,5,2,6,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,10,10. Drill_Defense_IW_Full Court_4v4,0,13.029,4,2,6,4,2,0,2,2,0,0,0,2,8,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,11,11. Instructional_Offense_Sets_Half Court_5vG,0,21.298,4.6,0,4,8,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,12,12. Shooting_Offense_Position_Half Court_Team,0,39.863,6.5,4,16,9,35,0,0,0,5,0,0,4,16,0,0,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,13,13. Shooting_Offense_Free Throws_Team,0,20.049,3.6,0,2,2,2,1,2,3,1,0,0,1,4,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete D,Guard,14,14. Extra Work,0,11.746,2.6,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51cc028b-37fe-49f8-95a1-401f8a1c74a6,51cc028b-37fe-49f8-95a1-401f8a1c74a6
3/14/23,Athlete L,Forward,1,1. Pre Practice,0,184.942,5.8,19,45,42,53,4,16,7,13,3,7,26,68,4,7,5,29,14,21,147,64,142,198,256,17,68,55,68,16,33,30,39,97,243,32,81,34,147,1.38,283,363,152,1133,35.56,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,2,"2. Drill_Offense_ Flare, Rescreen_Half Court_4v4",0,27.676,6.7,0,7,12,15,1,6,5,5,0,1,1,14,2,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,3,3. Drill_Defense_PCM_Half Court_4v4,0,33.679,10.6,1,7,16,11,1,3,6,5,0,3,2,13,1,3,0,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,4,4. Drill_Defense_Lane Width Slide_Full Court_1v1,0,13.86,7.1,2,3,3,7,1,0,2,3,0,3,3,6,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,5,5. Drill_Defense_Fake Game_Half Court_2v2,0,19.908,5.3,3,1,6,5,0,2,2,5,0,0,3,3,2,2,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,6,6. Play_Defense_Post Trap_Half Court_5vG,0,35.565,8.3,6,4,14,18,1,1,3,3,2,1,9,6,4,5,1,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,7,"7. Play_Defense_Pack, Flood, Tag_Half Court_4v4",0,52.655,5.4,4,7,24,20,3,7,12,8,1,3,8,17,2,8,8,2,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,8,8. Play_Offense_Rebound to Set_Full Court_5vG,0,61.019,6.8,6,15,26,38,2,6,8,8,2,6,10,27,6,7,1,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,9,9. Play_O to D_Full Court_5vG,0,68.548,7.3,8,14,31,40,2,5,7,8,1,4,11,23,5,3,2,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,10,10. Drill_Defense_IW_Full Court_4v4,0,36.39,11.2,7,6,9,18,0,3,2,6,4,2,11,11,2,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,11,11. Instructional_Offense_Sets_Half Court_5vG,0,22.608,4.8,2,2,2,1,1,4,0,0,0,1,3,7,1,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,12,12. Shooting_Offense_Position_Half Court_Team,0,50.22,8.2,5,24,9,20,1,15,1,2,2,1,8,40,1,0,12,28,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,13,13. Shooting_Offense_Free Throws_Team,0,24.566,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete L,Forward,14,14. Extra Work,0,35.995,3.7,1,7,4,10,0,0,0,2,1,1,2,8,0,0,1,13,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,db5c9721-7b10-4317-9b6e-7fee2c13d5de,faaaa9cf-9b3a-4692-890c-eeddc6f65569
3/14/23,Athlete J,Forward,1,1. Pre Practice,0,93.492,4.8,11,12,16,26,4,2,3,9,1,4,16,18,3,2,4,14,7,10,96,43,74,134,143,16,21,22,49,12,20,10,17,71,115,33,41,22,96,1.08,166,209,81,657,,20864d22-4b57-451d-97a9-4c13be366d3e,20864d22-4b57-451d-97a9-4c13be366d3e
3/14/23,Athlete J,Forward,2,"2. Drill_Offense_ Flare, Rescreen_Half Court_4v4",0,18.036,4.3,4,3,2,7,1,2,2,3,2,1,7,6,0,0,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,20864d22-4b57-451d-97a9-4c13be366d3e,20864d22-4b57-451d-97a9-4c13be366d3e
3/14/23,Athlete J,Forward,3,3. Drill_Defense_PCM_Half Court_4v4,0,17.293,5.4,1,8,10,7,2,2,0,2,1,1,4,11,0,1,6,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,20864d22-4b57-451d-97a9-4c13be366d3e,20864d22-4b57-451d-97a9-4c13be366d3e
