Date,About,Position,Period Number,Period,Total Acceleration Efforts,Total Player Load,Player Load Per Minute,IMA Accel Low,IMA Decel Low,IMA CoD Left Low,IMA CoD Right Low,IMA Accel Medium,IMA Decel Medium,IMA CoD Left Medium,IMA CoD Right Medium,IMA Accel High,IMA Decel High,IMA Accel Total,IMA Decel Total,IMA CoD Left High,IMA CoD Right High,IMA Jump Count Low Band,IMA Jump Count Med Band,IMA Jump Count High Band,Explosive Efforts,Session Total Jumps,Session Accel Low,Session Decel Low,Session CoD Left Low,Session CoD Right Low,Session Accel Med,Session Decel Medium,Session CoD Left Medium,Session CoD Right Medium,Session IMA Accel High,Session Decel High,Session CoD Left High,Session CoD Right High,Session IMA Accel Total,Session IMA Decel Total,Session Jump Count Low Band,Session Jump Count Med Band,Session Jump Count High Band,Session Total Jump,Session Jumps Per Minute,Total CoD Left,Total CoD Right,Total High IMA,Total IMA,IMA/Min,event-uuid,group-uuid
11/15/23,Athlete L,Forward,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,27.464,3.5,0,2,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,14048078-a62b-4999-93f2-4d7a795039e7,bc2e233b-69c6-4a69-9f5d-d7d387005d93
11/15/23,Athlete Q,Forward,1,1. Pre Practice,0,153.375,4.1,6,23,15,18,3,1,5,3,0,0,9,24,3,0,1,44,3,3,72,21,40,114,102,10,10,22,16,4,5,6,6,35,55,9,54,9,72,0.82,142,124,30,428,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,14.49,3.9,1,2,5,5,0,1,0,1,0,1,1,4,0,0,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,18.738,4.9,1,1,16,14,0,1,0,3,0,0,1,2,1,2,0,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,31.9,6.1,2,2,30,27,1,2,8,4,1,1,4,5,0,1,1,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,22.534,2.8,4,2,21,15,3,3,2,3,0,0,7,5,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,53.912,3.5,6,6,21,17,3,2,7,2,2,3,11,11,2,3,3,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,10.704,1.6,1,4,5,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete Q,Forward,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,24.542,3.2,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,6e1386c9-2728-4e24-9e3c-85575efa2fb8,dfd837ab-c6c5-435d-889e-e4ca20320960
11/15/23,Athlete N,Guard,1,1. Pre Practice,0,159.039,6.2,7,22,21,32,2,3,7,9,1,1,10,26,1,3,2,16,6,6,156,67,104,165,209,19,28,35,65,8,15,5,25,94,147,26,98,32,156,1.47,205,299,85,901,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,19.955,5.3,3,5,14,9,0,5,2,5,1,1,4,11,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,27.849,7.2,3,5,9,17,2,0,2,1,2,1,7,6,1,0,1,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,48.561,9.3,5,4,15,15,0,2,4,11,1,1,6,7,0,4,1,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,63.828,8,3,15,19,17,5,6,1,10,1,3,9,24,1,5,4,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,97.954,6.3,13,10,20,36,2,3,7,5,0,3,15,16,0,2,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,24.653,3.7,8,3,7,6,2,1,1,0,0,0,10,4,0,2,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete N,Guard,8,8. Extra Work,0,210.08,5.6,25,40,60,77,6,8,11,24,2,5,33,53,2,9,12,74,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,1f312276-69ff-454c-bf5c-dcd539236ab7,4221c9a3-c1f0-4c96-bf33-1a78a08dd52c
11/15/23,Athlete F,Guard,1,1. Pre Practice,0,129.559,7,22,16,29,24,1,0,1,3,0,0,23,16,0,2,6,78,15,2,121,46,66,111,111,5,19,25,25,6,10,9,12,57,95,18,82,21,121,1.74,145,148,58,566,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,38.228,10.2,6,8,16,9,0,4,2,6,1,0,7,12,1,2,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,19.319,5,1,7,10,7,1,2,1,1,1,0,3,9,1,2,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,30.848,5.9,5,8,12,13,1,4,3,1,1,2,7,14,0,0,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,50.571,6.3,1,9,21,32,0,5,9,4,1,5,2,19,3,3,3,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,81.401,5.2,10,15,21,23,2,4,9,8,2,2,14,21,4,3,3,0,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,9.471,1.4,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete F,Guard,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,21.562,2.8,1,3,0,1,0,0,0,1,0,1,1,4,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,93181c5f-a1de-4321-9935-e4af5df3e91e,bcec978e-aa5b-40db-96d8-449b846d4132
11/15/23,Athlete R,Guard,1,1. Pre Practice,0,160.53,4.3,13,15,51,45,7,1,6,8,0,0,20,16,0,3,85,47,2,3,169,55,57,208,184,23,16,43,41,8,14,8,15,86,87,106,58,5,169,1.97,259,240,50,841,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,32.103,8.6,10,8,26,16,3,1,7,8,1,3,14,12,3,1,2,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,23.657,6.1,7,3,15,16,4,0,1,3,1,2,12,5,1,1,2,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,34.471,6.6,3,9,34,33,3,4,8,7,1,0,7,13,0,2,6,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,48.652,6.1,12,7,33,26,5,9,11,9,1,4,18,20,2,2,7,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,75.567,4.9,7,12,33,33,0,1,9,5,2,5,9,18,2,6,4,3,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,20.216,3,3,3,15,15,1,0,1,0,2,0,6,3,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete R,Guard,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,17.509,3.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,f9521086-ece2-4621-abab-045d8966a049,f18fd821-e2b2-418e-a2db-43d5ddf16c65
11/15/23,Athlete E,Forward,1,1. Pre Practice,0,183.946,5,16,40,44,42,4,5,8,6,3,2,23,47,5,4,8,109,9,14,158,36,65,169,144,11,20,40,43,12,8,18,13,59,93,25,110,23,158,1.79,227,200,74,737,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,24.794,6.6,0,4,15,6,0,1,4,2,1,2,1,7,0,2,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,22.3,5.8,3,4,10,12,0,2,4,3,1,2,4,8,5,0,3,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,33.811,6.4,5,3,33,28,2,1,9,11,2,0,9,4,1,2,5,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,37.813,4.7,3,5,27,26,2,4,5,6,2,1,7,10,2,0,4,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,80.215,5.2,5,4,29,19,3,6,9,13,1,1,9,11,4,3,4,0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,18.476,2.7,1,2,10,10,0,1,1,1,2,0,3,3,0,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete E,Forward,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,28.804,3.7,3,3,1,1,0,0,0,1,0,0,3,3,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,7c55a7b2-92ce-4bc5-8bd5-5a9d79bb9875,cfd080f1-94d4-4de4-b324-bd37eaa0c490
11/15/23,Athlete T,Center,1,1. Pre Practice,0,182.109,7.1,10,24,33,36,6,6,2,7,3,1,19,31,2,0,5,25,9,6,164,121,93,213,230,44,42,44,75,39,7,19,18,204,142,40,50,74,164,1.52,276,323,157,1109,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,32.171,8.6,3,6,11,14,1,3,2,2,0,2,4,11,1,0,1,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,38.722,10,18,4,11,4,2,2,2,4,5,0,25,6,0,0,1,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,55.009,10.5,6,5,27,25,8,2,3,12,7,0,21,7,3,2,3,4,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,76.988,9.6,19,8,28,33,9,3,5,4,4,0,32,11,1,4,6,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,124.804,8,23,12,35,46,8,8,17,12,9,2,40,22,4,5,12,3,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,29.609,4.4,0,1,12,9,3,2,0,5,1,0,4,3,1,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete T,Center,8,8. Extra Work,0,214.94,5.5,42,33,56,63,7,16,13,29,10,2,59,51,7,5,12,12,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,ba6a6a26-d180-4856-b841-101875c7edb5,14e875c8-d02b-4eaf-b869-25bfa86d45d9
11/15/23,Athlete O,Forward,1,1. Pre Practice,0,190.385,5.9,12,43,33,32,1,2,3,1,3,1,16,46,1,0,4,115,10,5,154,26,69,100,102,5,10,10,13,5,5,3,4,36,84,15,124,15,154,1.8,113,119,32,506,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,15.408,4.1,0,3,3,0,0,0,0,0,0,1,0,4,0,0,0,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,20.06,5.2,1,5,8,13,1,1,2,2,0,1,2,7,1,0,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,17.573,3.3,2,1,17,16,0,1,1,2,1,0,3,2,0,2,4,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,30.59,3.8,4,8,11,15,0,1,1,3,1,1,5,10,0,1,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,58.913,3.8,6,9,16,17,2,5,2,5,0,1,8,15,1,1,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,13.609,2,1,0,12,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete O,Forward,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,24.634,2.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,9ff9e084-0a86-4d4e-b61f-5135b5b0c3a0,b536ab95-8e01-4c23-bed8-6744b407ed02
11/15/23,Athlete P,Center,1,1. Pre Practice,0,117.162,6.2,6,21,29,18,2,3,6,1,0,0,8,24,4,0,4,25,8,4,56,36,52,113,90,12,13,21,10,8,4,6,9,56,69,9,29,18,56,0.8,140,109,45,430,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,19.345,5.2,3,4,6,9,0,0,1,1,2,1,5,5,0,1,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,18.062,4.7,2,6,8,6,1,2,2,1,1,0,4,8,0,1,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,21.974,4.2,8,4,17,15,3,0,4,2,1,0,12,4,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,39.529,4.9,2,7,25,22,1,1,3,4,0,1,3,9,0,3,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,59.751,3.8,13,8,22,14,2,6,4,1,4,1,19,15,2,4,2,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,13.093,1.9,2,1,4,4,2,0,1,0,0,0,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete P,Center,8,8. Shooting_Offense_Free Throws_Half Court_Team,0,25.244,3.2,0,1,2,2,1,1,0,0,0,1,1,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,6f9a70f1-251a-450b-82b2-7ec5d20367aa,c5e5e98e-e8c1-4344-8ad0-97f935e11aca
11/15/23,Athlete S,Guard,1,1. Pre Practice,0,126.953,4.9,4,16,30,20,0,4,4,5,2,2,6,22,1,4,6,15,4,9,255,47,159,320,299,19,37,57,60,14,27,16,31,80,223,23,202,30,255,2.19,393,390,118,1341,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,27.591,7.4,2,7,18,23,0,2,6,1,1,3,3,12,1,2,1,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,16.85,4.4,2,5,7,6,1,1,0,2,0,1,3,7,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,47.104,9,1,2,21,19,1,1,7,7,0,4,2,7,0,1,0,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,65.292,8.2,5,13,18,31,5,5,14,8,1,2,11,20,1,6,3,6,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,6,6. Play_Offense_Transition Offense_Full Court_5vG,0,83.936,5.4,6,8,46,36,1,4,2,17,1,7,8,19,6,7,3,4,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,7,7. Instructional_Defense_Walk Through_Half COurt_5vG,0,15.104,2.2,0,3,2,5,1,1,0,0,0,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete S,Guard,8,8. Extra Work,0,297.986,6.3,27,105,178,159,10,19,24,20,9,8,46,132,7,10,10,176,17,34,,,,,,,,,,,,,,,,,,,,,,,,,,546d0bb6-53fe-46ee-a9ae-f6c93d516cba,3d012e35-4e52-48f5-8a54-442e1bc1d054
11/15/23,Athlete M,Guard,1,1. Pre Practice,0,121.042,5.3,12,8,28,25,0,0,4,3,0,0,12,8,1,0,8,66,4,1,103,26,38,117,125,7,15,14,34,8,6,6,7,41,59,19,72,12,103,1.41,137,166,39,506,,f2540902-1336-43d0-a55c-22edfcff42e8,52769ff5-f0b4-4914-b1a2-4178651f4f87
11/15/23,Athlete M,Guard,2,2. Drill_Offense_Piece Shooting to 2v1_Half Court_3v3-2v1,0,30.106,8.1,2,5,9,13,1,2,2,3,0,2,3,9,0,2,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,f2540902-1336-43d0-a55c-22edfcff42e8,52769ff5-f0b4-4914-b1a2-4178651f4f87
11/15/23,Athlete M,Guard,3,3. Drill_Rebounding_Rebounding_Half Court_2v2,0,22.899,5.9,2,2,16,9,1,2,2,4,0,0,3,4,3,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,f2540902-1336-43d0-a55c-22edfcff42e8,52769ff5-f0b4-4914-b1a2-4178651f4f87
11/15/23,Athlete M,Guard,4,4. Drill_Defense_Old Flow Defense_Half Court_5vG,0,39.385,7.5,2,6,22,23,2,6,2,11,1,2,5,14,1,4,5,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,f2540902-1336-43d0-a55c-22edfcff42e8,52769ff5-f0b4-4914-b1a2-4178651f4f87
11/15/23,Athlete M,Guard,5,5. Drill_Defense_Half Court Defense_Half Court_5vG,0,52.479,6.6,5,12,29,36,1,2,3,10,4,1,10,15,1,0,1,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,f2540902-1336-43d0-a55c-22edfcff42e8,52769ff5-f0b4-4914-b1a2-4178651f4f87
